AgentStats.Q0_025,AgentStats.Q0_500,AgentStats.Q0_975,Alg,Samples
0.008210553246299513,0.009717626987082008,0.011396861295645131,Dual Bandit no log (alpha = 0.0),50
0.009739308706549278,0.011387628081390908,0.013209991968431653,Dual Bandit no log (alpha = 0.8),50
0.009747854181646863,0.011386555068705118,0.013197184519479533,Dual Bandit no log (alpha = 0.85),50
