AgentStats.Q0_025,AgentStats.Q0_500,AgentStats.Q0_975,Alg,Samples
0.010627758076734975,0.012361997195653748,0.014272925509016276,POEM log (variance_penalisation_strength = 0.0),50
0.010530076587424804,0.012253929936054534,0.014153975066244792,POEM log (variance_penalisation_strength = 0.05),50
0.010941492682777644,0.01270444014026673,0.01464478284535937,POEM log (variance_penalisation_strength = 0.1),50
