AgentStats.Q0_025,AgentStats.Q0_500,AgentStats.Q0_975,Alg,Samples
0.008210553246299513,0.009717626987082008,0.011396861295645131,POEM no log (variance_penalisation_strength = 0.0),50
0.011203502985484401,0.012965371257353732,0.0149004297769021,POEM no log (variance_penalisation_strength = 0.05),50
0.010278139121288778,0.011966372692422959,0.013827761747090684,POEM no log (variance_penalisation_strength = 0.1),50
